6,8,0,-1.061880111694336,-0.7615160942077637,-0.6142944097518921
3,4,6,0.6560992002487183,-0.028046278282999992,0.6827622056007385
8,2,6,0.626234233379364,-0.20339642465114594,0.006025724112987518
8,3,1,0.2931157052516937,-3.1823508739471436,0.8127325177192688
5,5,8,0.8716931343078613,-2.0033671855926514,1.383181095123291
2,4,0,-2.1701929569244385,3.3066837787628174,-4.000263690948486
7,2,3,0.43915602564811707,-0.6991342306137085,1.7048070430755615
0,3,7,0.6595616340637207,0.6729745864868164,-1.888715386390686
1,0,6,0.562968909740448,-1.2179250717163086,-1.738216757774353
0,4,3,0.019015800207853317,0.7867039442062378,-1.9152439832687378
7,4,0,-2.067166566848755,-0.8260910511016846,-2.6062443256378174
2,1,0,-0.9670901298522949,-0.018932484090328217,-0.5169152617454529
2,5,6,0.23942016065120697,0.21558085083961487,0.5035648345947266
1,7,9,1.3975058794021606,-0.4389883875846863,-1.0793755054473877
4,2,3,2.2061944007873535,0.048810798674821854,0.7153000235557556
0,5,6,1.0644346475601196,0.0027238093316555023,0.7728268504142761
6,2,5,-0.09021051228046417,2.7040886878967285,0.8477747440338135
1,5,1,1.164297103881836,-0.10557564347982407,-1.203128457069397
6,9,5,-0.008727014064788818,-0.6531171202659607,-0.7107451558113098
4,7,6,0.7127681970596313,-1.1259971857070923,0.2956606149673462
8,2,3,1.290666103363037,-1.1081085205078125,-0.8996238112449646
7,3,0,-1.3901481628417969,1.7521196603775024,-2.017752170562744
8,2,4,0.09390534460544586,1.4329204559326172,1.4407010078430176
8,4,3,-0.6440929770469666,1.1302858591079712,-0.3596937656402588
6,5,9,1.1790852546691895,-0.7132444977760315,0.4595334529876709
1,2,4,0.3218264579772949,-2.444668769836426,-1.2461804151535034
6,3,1,0.3172798752784729,-1.6383965015411377,0.07338349521160126
9,4,7,-1.0801432132720947,-0.8475494980812073,-1.0252631902694702
2,8,9,-0.09169889986515045,0.04914528876543045,0.4945142865180969
0,1,6,-0.21245037019252777,-0.15545997023582458,-1.9488202333450317
5,6,8,0.8129861950874329,0.21048815548419952,0.6754442453384399
0,4,6,-0.7693508863449097,1.1769434213638306,0.9933556914329529
7,5,4,-3.0084292888641357,1.701493501663208,-0.202899768948555
4,5,0,-2.1640982627868652,-0.3468276560306549,-1.7376534938812256
5,6,3,-0.4486643075942993,-1.6004736423492432,-1.5331748723983765
2,1,9,-1.352565050125122,1.5211173295974731,-0.04265131801366806
1,3,8,0.8113691210746765,-1.4948458671569824,-0.6660493612289429
3,4,1,0.5983614325523376,0.2221948504447937,0.6761999726295471
3,4,8,1.472836971282959,-0.058342255651950836,0.330978125333786
3,4,2,-0.8875148296356201,0.3213251233100891,-0.3796449601650238
5,9,2,-0.9066019654273987,0.12978194653987885,-0.4459376335144043
0,8,5,0.9010962247848511,-1.07990300655365,-2.841583251953125
4,0,1,1.1024785041809082,0.21459993720054626,-0.17685380578041077
1,5,6,1.0163315534591675,-0.10766490548849106,-2.0330512523651123
5,6,7,-0.5994474291801453,0.7153415083885193,-0.9058180451393127
7,3,6,1.0662331581115723,-0.8276668190956116,0.06479482352733612
0,4,3,0.9898706078529358,0.7903701066970825,-1.8684808015823364
2,8,0,-0.08546140789985657,-0.6339279413223267,-0.5745199918746948
2,4,8,1.4368336200714111,1.552463173866272,-0.7133352160453796
1,2,9,1.1939640045166016,0.017270999029278755,-1.6611580848693848
6,3,2,-1.3655803203582764,-1.9870692491531372,-0.018846482038497925
7,1,2,-2.997276782989502,1.9807881116867065,-0.12224976718425751
6,1,2,-1.8690791130065918,-0.4511364996433258,0.26814740896224976
0,4,2,0.4855448305606842,0.28648728132247925,-3.5679924488067627
7,2,5,1.8208953142166138,0.0910014659166336,-0.4370313286781311
7,9,8,0.6388474702835083,1.638750433921814,0.01562870666384697
4,6,3,-2.4242706298828125,-1.8379566669464111,-0.7600106596946716
7,9,2,-1.019234299659729,1.9563407897949219,-1.1964138746261597
2,7,8,0.4929737448692322,-0.8230734467506409,0.5138439536094666
5,4,0,-2.2749691009521484,0.06155252456665039,-0.9940932393074036
6,7,9,-1.0281108617782593,3.256946325302124,-0.22412674129009247
7,8,2,-1.0273791551589966,0.9104316234588623,-1.023790717124939
3,0,2,1.0478596687316895,1.1398131847381592,0.8704337477684021
7,6,5,-0.6271169185638428,2.7082040309906006,-0.5947571396827698
9,6,3,-1.7379875183105469,-3.605037212371826,-1.1354812383651733
8,2,7,-0.5972237586975098,1.1868865489959717,-0.5435193777084351
7,0,9,1.6586341857910156,0.283490389585495,-0.10158843547105789
6,1,2,-1.4967398643493652,-0.48533564805984497,0.6685206294059753
8,4,0,-1.055860161781311,-0.26442357897758484,-0.012400349602103233
5,4,5,0.5479663610458374,-2.749016284942627,0.6066932678222656
6,7,2,-0.3858421742916107,-0.21276623010635376,0.9726141095161438
5,3,7,0.5293986201286316,3.193786144256592,-0.16880638897418976
2,0,8,0.6272814869880676,-0.6790295839309692,0.770479142665863
2,5,6,0.15715786814689636,0.5709054470062256,2.646224021911621
1,7,1,-0.41453391313552856,-3.7662060260772705,-0.4060976505279541
8,5,4,-0.6870875358581543,0.7022879123687744,-1.5828171968460083
1,3,2,-1.9899057149887085,-0.47774019837379456,1.5829707384109497
4,5,8,1.047682523727417,1.1413401365280151,1.7205530405044556
0,7,2,0.06089772284030914,0.11936528980731964,1.756510615348816
7,6,0,-1.882047176361084,1.3149851560592651,-2.1805355548858643
9,8,7,-2.0085713863372803,0.31924957036972046,-1.1363941431045532
2,0,4,-0.17828963696956635,-0.09256477653980255,0.8167492151260376
4,3,6,-0.5062476396560669,2.047170639038086,0.5231313109397888
6,1,0,-1.666032314300537,1.1880632638931274,1.234419822692871
1,5,8,0.7186806797981262,-1.4944826364517212,-0.863239049911499
8,3,5,1.5943124294281006,-2.094630002975464,1.8748492002487183
7,0,6,1.0341525077819824,-1.5442798137664795,-0.5887934565544128
6,8,1,-0.7900487184524536,-0.49218064546585083,-0.01012490876019001
9,9,6,2.0804944038391113,-0.40844687819480896,-0.15994280576705933
1,3,9,1.3026899099349976,-1.7414710521697998,-1.2828773260116577
0,9,7,0.3005579113960266,0.3169020116329193,-1.9209401607513428
2,4,1,-0.8399336338043213,-0.35057228803634644,0.9076195359230042
6,0,8,0.4858703911304474,-0.5133744478225708,0.7763262987136841
9,0,9,0.555241048336029,0.934309720993042,0.23008698225021362
2,1,7,-1.4548512697219849,1.3137283325195312,-0.7162377238273621
8,4,0,-1.5256304740905762,-0.9326598048210144,-0.8156774044036865
0,5,7,0.07211286574602127,1.6457679271697998,-2.1377336978912354
3,0,7,-0.7757632732391357,0.14566916227340698,-0.8562597036361694
9,1,5,-0.20056693255901337,0.10064879804849625,-0.9505800008773804
2,4,8,0.8394628763198853,0.1669851541519165,1.5162767171859741
8,3,7,-1.9052623510360718,-0.22921141982078552,-0.3545744717121124
4,3,9,2.142164468765259,1.3438646793365479,0.6281311511993408
3,7,3,-0.4421132206916809,-0.7705723643302917,1.510585904121399
8,7,2,1.9957871437072754,1.2962377071380615,0.37488481402397156
8,7,3,1.8688673973083496,-0.1308104544878006,0.31413164734840393
7,1,3,-1.3923945426940918,1.3426717519760132,-0.11496332287788391
8,1,4,-0.5187490582466125,-0.5052865147590637,-0.694584310054779
6,3,4,0.5735823512077332,1.2793432474136353,0.8348860144615173
6,3,8,1.32987642288208,-0.3063921630382538,0.019637785851955414
3,5,4,-0.547725260257721,-0.8358026742935181,0.2605613172054291
5,2,3,-0.5940156579017639,-1.2541621923446655,1.5111206769943237
3,4,0,-0.533050537109375,-0.5555884838104248,0.44040775299072266
3,4,5,0.16004163026809692,-0.5780347585678101,-0.11685404181480408
2,5,6,-0.11702161282300949,1.179524302482605,1.3114913702011108
1,8,6,-1.211739182472229,3.576498508453369,0.1206357404589653
8,6,0,-0.9194645881652832,-1.117396354675293,-0.22959977388381958
4,8,6,-0.1967107355594635,1.1388375759124756,-0.12972284853458405
8,1,5,-0.22091279923915863,-0.22064141929149628,-1.3166348934173584
4,0,6,2.0727484226226807,1.1965664625167847,-0.03062833845615387
2,1,9,-0.8968212008476257,-1.762546420097351,1.2571489810943604
7,1,8,1.4098674058914185,-1.1975358724594116,0.6083734035491943
2,4,5,-0.14239172637462616,0.990901529788971,-1.1457165479660034
7,2,0,-0.9833061695098877,1.8753464221954346,-0.8720707297325134
8,1,3,-2.2117867469787598,0.8754473924636841,0.1914042830467224
8,1,2,-1.7059534788131714,-0.23449254035949707,-1.051023244857788
5,9,5,-0.9143969416618347,0.5732536315917969,-0.20273958146572113
2,9,4,0.6358566284179688,0.2935991585254669,-1.1272145509719849
3,0,9,0.8410956263542175,0.9956358671188354,1.691493034362793
2,3,9,0.9999488592147827,-1.5452775955200195,0.7256476283073425
0,5,2,-0.6337096691131592,-0.5994382500648499,-1.2457857131958008
2,6,7,0.3975387513637543,0.15859800577163696,-1.1216144561767578
2,6,5,-1.81684410572052,-1.422244668006897,-0.24913626909255981
8,0,2,0.8934615850448608,0.1958369016647339,-0.17713332176208496
4,2,9,-0.702641487121582,-0.03579062223434448,-0.3253903090953827
6,4,1,0.7993947267532349,1.738789677619934,-0.31610286235809326
8,0,1,1.8922908306121826,-0.1846902221441269,0.3529898226261139
8,9,2,-1.850433349609375,1.274345874786377,0.8057310581207275
8,2,4,2.246873617172241,-0.3668808043003082,-0.18214620649814606
0,4,9,-0.326975017786026,-1.7121237516403198,2.1338307857513428
4,6,2,0.5373907685279846,-2.7111659049987793,-2.0031986236572266
4,9,3,-1.7912046909332275,-1.6336601972579956,0.48022228479385376
4,8,2,-1.2146289348602295,0.49667444825172424,-2.7263801097869873
5,0,4,1.8712328672409058,0.28180092573165894,0.8334612250328064
8,3,5,0.9168869853019714,-1.8085038661956787,1.1780390739440918
6,8,2,-0.8660959601402283,0.28421247005462646,-1.0866440534591675
0,3,2,-1.9258233308792114,-0.9167022109031677,-1.3951469659805298
8,3,4,1.7706533670425415,0.6489652991294861,0.4608668386936188
7,9,3,-1.9293533563613892,0.7809154391288757,-1.2348158359527588
1,3,1,1.2209696769714355,0.43037286400794983,-1.7704801559448242
7,1,7,-3.3394954204559326,0.4313599765300751,0.0781237855553627
6,4,2,-0.9805658459663391,-1.5055304765701294,-1.3758065700531006
5,5,2,-0.45725297927856445,-2.495814085006714,-1.6530390977859497
2,1,9,-0.3657419979572296,0.547610342502594,-0.6555120348930359
5,3,5,-0.6419186592102051,-2.268669366836548,-0.6369354724884033
9,8,6,-1.8823421001434326,0.4973810315132141,-0.34953057765960693
2,0,8,1.3205513954162598,0.6776729226112366,-0.5902054309844971
9,8,6,-1.3505363464355469,0.1399758756160736,-1.0065702199935913
5,1,8,-0.7638362646102905,-1.5475034713745117,1.157230019569397
1,5,4,-0.8338744044303894,2.9828665256500244,0.30859506130218506
0,5,6,-0.5354328155517578,-0.4240902364253998,1.1360454559326172
7,3,0,-1.8958241939544678,-1.286588430404663,0.28335365653038025
5,8,5,-1.1847095489501953,1.5250061750411987,-2.528083324432373
2,1,0,-0.36002638936042786,0.17692849040031433,-0.8125125765800476
6,8,5,-1.0685527324676514,1.7612496614456177,-0.8572641611099243
1,8,9,-1.9391487836837769,-0.9243925213813782,0.9537527561187744
8,7,1,0.913504421710968,-0.955350935459137,-0.10279736667871475
1,7,3,1.2940526008605957,-0.2870607078075409,-1.2695682048797607
7,0,4,0.8986166715621948,0.668125331401825,0.23408031463623047
2,5,4,-0.9252640008926392,-0.4299652576446533,0.4409618079662323
1,9,7,-1.9626476764678955,-0.5663281679153442,1.0528719425201416
1,8,4,-1.897331714630127,1.7920855283737183,1.2304548025131226
9,4,1,-0.30838000774383545,0.8432309031486511,1.284900188446045
2,6,0,-0.7670602798461914,0.17689278721809387,-2.239877462387085
8,6,5,-1.3373502492904663,0.08736875653266907,0.08309729397296906
1,2,6,1.3709884881973267,-1.3770490884780884,-1.447916865348816
5,3,7,1.1291024684906006,2.1336989402770996,-0.5615703463554382
3,2,4,0.310139000415802,-0.07720430195331573,1.1097044944763184
4,6,1,-0.38990268111228943,-0.7961223125457764,0.6312665939331055
2,7,8,0.5549268126487732,-1.2664889097213745,-0.8252075910568237
7,1,7,-2.0777089595794678,-1.1072275638580322,-0.7111486196517944
9,7,4,0.5022992491722107,0.5506227612495422,1.1882563829421997
1,5,2,-2.6618943214416504,-0.3376907408237457,1.4417634010314941
8,0,2,1.0961618423461914,-0.7658020257949829,0.03241629898548126
6,1,4,-1.25218665599823,-1.3752632141113281,0.7682023644447327
9,3,7,-2.1942670345306396,-1.2365243434906006,0.14416015148162842
8,1,7,-2.2264695167541504,-0.5957297086715698,-0.8989872336387634
9,7,2,0.7488464117050171,0.14157678186893463,-0.16803546249866486
8,4,2,-2.4733924865722656,0.015004193410277367,-0.6730777025222778
2,3,9,-0.46136483550071716,-1.0402822494506836,1.9738599061965942
1,7,4,0.5441736578941345,-1.4609966278076172,-0.4407898485660553
3,2,4,0.2002931833267212,0.15639041364192963,1.2121423482894897
1,8,5,-2.6383914947509766,2.237236976623535,0.8173144459724426
5,7,3,1.12714421749115,2.638899326324463,0.3942532539367676
1,0,8,0.7610687017440796,-0.684558629989624,-1.6109637022018433
8,0,7,-0.2028735876083374,2.469372272491455,-1.3046550750732422
9,9,4,-1.5639911890029907,-0.16826270520687103,0.12384654581546783
2,5,9,-0.8556196093559265,-0.9058404564857483,1.330560326576233
6,7,3,0.2423909306526184,1.586853265762329,0.636067807674408
9,8,0,-1.0853922367095947,-1.4561835527420044,-0.44027042388916016
7,6,4,-1.920251488685608,-0.7457630038261414,-0.33754926919937134
0,6,9,0.17011280357837677,0.6458134651184082,-0.8231065273284912
1,1,5,-2.0021538734436035,0.9625217914581299,1.1105824708938599
4,8,2,-1.8093479871749878,-1.3497991561889648,-0.936860978603363
3,8,1,-1.3305243253707886,-0.08144139498472214,-0.8997738361358643
7,9,2,-1.4505767822265625,1.3323249816894531,-0.3453659117221832
1,8,1,-0.616491436958313,2.0941381454467773,0.6716034412384033
1,7,9,0.0442015714943409,-4.339972019195557,0.04426991194486618
4,2,8,1.1298249959945679,-1.130225419998169,0.6749011278152466
3,6,1,0.3544308543205261,-0.8007371425628662,0.43638575077056885
6,7,3,-0.40163183212280273,1.3836349248886108,-0.8143816590309143
0,8,6,0.033018652349710464,-0.4967733323574066,-1.869899034500122
2,7,4,-0.02553550712764263,-0.42400696873664856,0.3801875412464142
1,2,1,0.7387224435806274,-2.616460084915161,-0.37268418073654175
6,0,9,-1.2226779460906982,2.0197110176086426,0.6510813236236572
7,5,9,1.7805432081222534,-0.353041410446167,0.8065581321716309
5,6,5,-0.5590080618858337,-0.39034706354141235,0.7304956316947937
6,5,1,0.8606805801391602,-0.441972017288208,0.12346863746643066
3,5,9,0.14838239550590515,-1.3136539459228516,1.4396586418151855
9,1,0,-1.6187056303024292,1.6652815341949463,-0.639789879322052
6,7,2,1.1591473817825317,-1.2592051029205322,-0.3164113461971283
1,4,8,0.721351683139801,-2.3562612533569336,-1.5801739692687988
7,3,0,-3.198960065841675,-1.0824228525161743,-1.0222989320755005
8,3,4,1.5707038640975952,-1.427296757698059,0.7602121829986572
7,5,6,2.385187864303589,-0.43892210721969604,-0.3132692575454712
7,9,7,-1.8282791376113892,3.73842453956604,-0.7840292453765869
5,4,0,-1.3618605136871338,-1.6743243932724,0.11658792197704315
1,5,0,-2.1184515953063965,0.10860094428062439,0.887988269329071
9,3,4,0.840890645980835,-0.19542518258094788,0.08782203495502472
7,5,9,0.910743772983551,-0.3930346667766571,0.9188969731330872
5,8,9,-1.5749534368515015,0.22490884363651276,-0.26313847303390503
1,9,2,-2.631150722503662,-0.45205438137054443,1.2472198009490967
1,3,9,2.2278966903686523,0.272605836391449,-2.5617263317108154
4,5,0,-0.14516675472259521,0.45569220185279846,-1.9207566976547241
5,2,7,-0.07010649144649506,-0.24854905903339386,-0.7538912892341614
1,4,0,-0.6858324408531189,2.6570308208465576,-0.03177846223115921
1,8,5,-1.6477867364883423,0.677880048751831,0.6875540018081665
3,9,2,-1.6446106433868408,-0.14874427020549774,-0.16051718592643738
5,7,2,-0.5478129386901855,-0.9528733491897583,1.123259425163269
1,7,8,1.05486261844635,-1.5286434888839722,-1.4702348709106445
7,9,1,2.037412405014038,0.1474069356918335,-0.4665868878364563
5,4,0,0.046437520533800125,0.5834209322929382,-0.6093266010284424
5,6,8,0.5189015865325928,0.2595983147621155,1.1471617221832275
5,5,3,0.443554550409317,2.525552749633789,-1.293534278869629
5,9,0,-1.0505872964859009,-0.5238493084907532,0.033847626298666
3,6,2,0.195766419172287,-0.21253174543380737,-1.4483575820922852
0,3,2,1.7441754341125488,1.829332709312439,-1.505107045173645
2,9,0,-1.2700468301773071,-0.09413038194179535,0.7209795713424683
2,8,9,-2.154494524002075,0.3257331848144531,-0.44430670142173767
7,7,5,2.469874620437622,0.5349324345588684,-0.5444050431251526
6,7,4,0.3828390836715698,1.1463381052017212,-0.31608009338378906
0,6,7,1.0832571983337402,1.7753851413726807,-1.8971903324127197
9,3,4,0.5738384127616882,0.6771354079246521,0.17947402596473694
2,0,6,-0.3277861177921295,-1.3095784187316895,0.7825769186019897
2,5,9,-0.3677743971347809,-0.7965703010559082,0.8669363260269165
3,2,0,-0.6718319058418274,-0.12955743074417114,1.0705721378326416
7,7,3,1.420083999633789,-0.9881942868232727,1.1812052726745605
2,3,9,1.5327558517456055,-1.0087872743606567,0.6092678308486938
8,7,6,1.1152113676071167,1.0227268934249878,3.136361598968506
1,7,9,1.28799569606781,-0.0628044605255127,-1.4384320974349976
3,7,1,0.6942124366760254,1.2075518369674683,0.8034326434135437
2,3,0,-0.3917698562145233,-0.024199016392230988,-1.309792160987854
0,9,3,1.9023195505142212,0.5100271105766296,-2.2263879776000977
8,4,1,2.9603404998779297,0.2708341181278229,-1.146637201309204
8,0,1,2.7708077430725098,-0.646783709526062,0.892361044883728
1,9,2,-1.173752784729004,1.4047720432281494,2.025792121887207
9,7,2,-0.39966005086898804,0.4357723891735077,0.8841509819030762
2,4,0,-1.0005720853805542,0.554105281829834,-0.8173373937606812
0,4,7,2.235457181930542,1.360979676246643,-3.0025720596313477
4,1,9,-1.172994613647461,0.5213500261306763,0.004438310861587524
7,4,2,-1.8176469802856445,-2.0239548683166504,-0.16114142537117004
0,5,2,-1.8039216995239258,0.3107386827468872,-0.7198064923286438
7,2,3,1.20973801612854,-0.3555421233177185,1.0510046482086182
1,0,6,-0.5429155826568604,-4.287965297698975,0.6551893353462219
4,6,0,-0.6328085660934448,2.2234270572662354,-1.7948819398880005
3,6,9,-1.3710581064224243,-0.5589461922645569,-0.24322426319122314
1,0,3,0.5946168899536133,-0.12641817331314087,-0.9924594759941101
8,9,5,-2.5350420475006104,-1.1841087341308594,-0.5999401807785034
9,2,4,0.8417940139770508,-0.4342399835586548,0.3689371943473816
1,7,0,0.8030716180801392,-1.9238169193267822,-0.14540013670921326
4,2,6,0.4349008798599243,-1.4246655702590942,0.3572373390197754
1,3,4,1.5968185663223267,0.033485837280750275,-0.7950133085250854
5,2,9,2.6002402305603027,-0.7539102435112,2.1514358520507812
4,3,2,-0.8818132877349854,-1.1464438438415527,0.08960171043872833
0,8,7,-1.7971771955490112,-0.6215112209320068,-1.1288398504257202
0,2,3,-0.24379076063632965,0.23598617315292358,3.1829566955566406
